fbo_id,source_db,raw_address
22822033000361,registration,"7/1 MARHATTA DITTCH LANE, BOROUGH- I, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700003"
22822033000362,registration,"11, RAJA NABA KISSEN STREET WARD-9, BOROUGH- I, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700005"
22822038000367,registration,"21, RANI RASHMONI ROAD, GROUND FLOOR, WD-52, BR-VI, BOROUGH-VI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700087"
22824045000173,registration,"25/A, MAHATMA GANDHI ROAD, WARD NO- 115, BOROUGH-X III, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700082"
22822042000669,registration,"38/52 Minapara Road - 2/76A Gandhi Colony - LP 162/8/0  - ( Ward - 098 - BR - X ) - KMC , BOROUGH-X, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700092"
22822036000421,registration,"147KESHAB CH. SEN STREET, WARD NO.-38., BOROUGH-IV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700009"
22822046000301,registration,"19,  MAYADASI ROAD, PARNASREE, BEHALA, BOROUGH-XIV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700060"
22824048000297,registration,"3, SANTOSH ROY ROAD, WARD- 123, KOLKATA, BOROUGH-XVI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700008"
22822035000381,registration,"B/27/1/H/2, DR. SURESH CHANDRA BANERJEE ROAD, BOROUGH- III, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700010"
22824037000159,registration,"181/C CHITTARANJAN AVENUE,WARD - 41, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700007"
22822042000676,registration,"1/65 NAKTALA ROAD,1/65,NAKTALA GOVT COLONY, WARD NO. 100, BOROUGH-X, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700047"
22824043000203,registration,"550 BORAL MAIN ROAD,GARIA,KOLKATA 700084, BOROUGH- XI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700084"
22824048000296,registration,"5, THAKURPUKUR ROAD , 5 BAKRA HAT ROAD , WARD-125 , KOLKATA, BOROUGH-XVI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700063"
22822036000420,registration,"201, MAHARSHI DEBENDRA ROAD, UNDER KMC WARD NO. 21, BOROUGH-IV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700006"
22824046000228,registration,"181/2/1, PARUI PUCCA ROAD, WARD- 128, BROUGH- XIV, BOROUGH-XIV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700061"
22820038000134,registration,"P-38, PRINCEP STREET, 2ND FLOOR, KOLKATA-700072, BOROUGH-VI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700072"
22824046000229,registration,"40 BRAHMA SAMAJ ROAD, WARD NO. 130, BOROUGH-XIV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700034"
22824042000481,registration,"18 JADAVPUR CENTRAL ROAD , BOROUGH-X, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700032"
22824038000197,registration,"141 PARK STREET, BOROUGH-VI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700016"
22824039000285,registration,"55/H/1E, TILJALA ROAD, Gobinda Khatick Road, PO: Gobinda Khatick Road, DIST: Kolkata, West Bengal - 700046. Ward no - 59, BOROUGH- VII, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700046"
22824046000230,registration,"47/1 BAMA CHARAN ROY ROAD, WARD NO. 121, BOROUGH-XIV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700034"
22824048000299,registration,"DM HOSPITALS PVT LTD 113 James Long Sarani majhipara Behala Kolkata 700063, BOROUGH-XVI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700063"
22823037000216,registration,"22 BOLAI DUTT STREET,WARD - 43, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001"
22823042000591,registration,"396B NETAJI SUBHAS CHANDRA BOSE ROAD + WARD 100 BR X - SH-1 - GR-FR - FL-0 - KOLKATA 700047, BOROUGH-X, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700047"
22821044000532,registration,"540 LASKARHAT ( P-35 SARADA PALLY BLOCK -D) WARD 107,, BOROUGH-XII, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700039"
22824048000300,registration,"6 MAHATMA GANDHI ROD, NATUN BAZAR THAKURPUKUR, BOROUGH-XVI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700063"
22823042000487,registration,"60/6, HARIPADA DUTTA LANE, WARD NO. 94, KOLKATA, BOROUGH-X, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700033"
22823048000166,registration,"221A SARSUNA MAIN ROAD , BOROUGH-XVI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700061"
22819035000214,registration,"1/2/1,RAKHAL GHOSH LANE,WARD NO-35,, BOROUGH- III, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700085"
22823044000165,registration,"925 PURBACHAL ROAD,60/10/1, NORTH PURBACHAL ROAD,WARD NO. 106, BOROUGH-XII, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700078"
22823044000421,registration,"37, ASHOK ROW FLAT 14, GARIA, WARD NO.-101, , BOROUGH-XII, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700084"
22820041000213,registration,"P-13, Taratalla Road., Ward No 80, Kolkata_x000d_
, BOROUGH- IX, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700088"
22823033000217,registration,"1A DUM DUM ROAD.WARD NO-002, BOROUGH- I, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700030"
22823042000589,registration,"4/210A GANDHI COLONY,  GROUND FLOOR, BOROUGH-X, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700092"
22824043000206,registration,"PREETI'S KITCHEN , SUBODHPARK,SANTOSHPUR,KOLKATA, BOROUGH- XI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700075"
22822040000459,registration,"40B RASH BEHARI AVENUE, WARD-88, BOROUGH- VIII, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700026"
22823036000243,registration,"94/1A, GARPAR ROAD, GROUND FLOOR, KMC WARD NO. - 28, BOROUGH-IV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700009"
22824043000204,registration,"1/A Baroda Avenue, Garia, Srirampur, BOROUGH- XI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700084"
22823039000248,registration,"4A/1 TANGRA 2ND LANE , WARD NO.- 058, BOROUGH- VII, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700046"
22819037000234,registration,"31C Surya Sen Street, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700009"
22823033000220,registration,"20 A, Sreenath Mukherjee Lane, Ghugudanga, BOROUGH- I, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700030"
22824042000491,registration,"69/1/L/1/21 RAJA SUBODH CHANDRA MULLICK ROAD, WARD NO - 99, BOROUGH-X, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700047"
22822039000443,registration,"ACHARYYA JAGADISH BOSE ROAD , INSIDED STALL AT RACE COURSE GROUND COMPOUND, HASTINGS , WARD NO.-063, BOROUGH- VII, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700022"
22822044000496,registration,"511, MADURDAH WARD-108, BOROUGH-XII, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700107"
22822033000369,registration,"58/2, BARRACPORE PORE ROAD, WARD- 002, BOROUGH- I, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700002"
22823042000595,registration,"92A, SELIMPORE ROAD, WARD NO. 92, KOLKATA, BOROUGH-X, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700031"
22822034000263,registration,"4C, JATINDRA MOHAN AVENUE, WARD NO- 17, BOROUGH-II, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700006"
22823043000323,registration,"11/1 CANAL NORTH ROAD,SANTOSHPUR,KOLKATA,WARD NO- 103, BOROUGH- XI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700075"
22823044000269,registration,"27 BIDHAN NAGAR,WARD NO-107,KOLKATA -700039, BOROUGH-XII, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700039"
22819036000318,registration,"167,NETAJI SUBHAS ROAD, KOLKATA-700007,WARD-022,BR-IV, BOROUGH-IV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700007"
22819036000316,registration,"206,BIDHAN SARANI,KOLKATA 700006,WARD-025,BR-IV, BOROUGH-IV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700006"
22824042000494,registration,"253C/1, NETAJI SUBHAS CHANDRA BOSE ROAD, WARD NO. 110, BOROUGH-X, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700047"
22821036000215,registration,"24A, Vivekananda Road, BOROUGH-IV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700007"
22823042000596,registration,"130/95, PRINCE GOLAM HOSSAIN SHAH ROAD, WARD NO-93, BOROUGH-X, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700032"
22823045000220,registration,"121/D, Roy Bahadur Road, BOROUGH-X III, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700034"
22824042000493,registration,"62E/50A Raja Dubodh Chandra Mallick Road, D/77 Bapuji Nagar, Jadavpur, BOROUGH-X, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700032"
22823039000249,registration,"43/4, DR. G.S. BOSE ROAD, TILJALA, WARD NO.- 66,, BOROUGH- VII, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700039"
22822040000464,registration,"125, RASH BIHARI AVENUE, Triangular park,Ward no:- 85, BOROUGH- VIII, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700029"
22824047000119,registration,"Q-110, SHIMPUKUR LANE, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700024"
22824043000209,registration,"260(106), SANTOSHPUR AVENUE, GROUND FLOOR, WARD - 103, BOROUGH- XI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700075"
22823035000224,registration,"1/2/H/30, K. G. BOSE SARANI, K.G BOSE SARANI S.O, WARD NO.-35, , BOROUGH- III, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700085"
22824048000303,registration,"36 A  DIAMOND HARBOUR ROAD,WARD- 126, BOROUGH-XVI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700008"
22824042000492,registration,"2/2A VIDYASAGAR COLONY,BAGHAJATIN, BOROUGH-X, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700086"
22822043000261,registration,"72 RayNagar - Matir Masjid - ( Ward Number - 112 - Borough - XI ) - K.M.C, BOROUGH- XI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700070"
22824042000495,registration,"2, ASHUTOSH CHATTERJEE ROAD, (WARD-92), BOROUGH-X, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700031"
22818038000067,registration,"41, CHITTARANJAN AVENUE, GROUND FLOOR, WARD - 47, BOROUGH-VI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700012"
22822034000261,registration,"167/1,BIDHAN SARANI WARD NO.17, BOROUGH-II, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700006"
22823048000171,registration,"Diamond Harbour Road, Near Joka ESI Hospital, BOROUGH-XVI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700104"
22824043000211,registration,"416/2 ANANDA PALLY B,P.O-PURBA PUTIARY, BOROUGH- XI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700093"
22824039000290,registration,"41/h/1, g.j khan road, tiljala,ward no 64, BOROUGH- VII, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700039"
22822033000371,registration,"3/2, RAJA BAGAN LANE, WARD- 002, BOROUGH- I, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700030"
22824046000242,registration,"45/13 PASUPATI BHATTACHARJEE ROAD 45/13 PASUPATI BHATTACHARJEE ROAD KOLKATA 700041,WARD NO :121, BOROUGH-XIV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700041"
22823046000187,registration,"20/1 MAHENDRA BANERJEE ROAD (WEST) PARNASHREE PALLY, BOROUGH-XIV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700060"
22823033000228,registration,"96/H/16/1, COSSIPORE ROAD, KOL - 2, WARD - 001, BOROUGH - I, BOROUGH- I, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700002"
22823033000229,registration,"96H/38/1, CODSSIPORE ROAD, KOL - 2, WARD - 001, BOROUGH - I, BOROUGH- I, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700002"
22823043000325,registration,"22/A GARFA SITALA MANDIR ROAD,GARFA,SANTOSHPUR,KOLKATA,WARD NO-104, BOROUGH- XI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700075"
22823043000324,registration,"12B EASTERN PARK FIRST ROAD, SANTOSHPUR, KOLKATA,WARD NO-104, BOROUGH- XI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700075"
22821045000428,registration,"356/11, Raja Ram Mohan Roy Road, BOROUGH-X III, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700082"
22820039000252,registration,"9B/H/3,SEAL LANE ,_x000d_
WARD.NO.-058, BOROUGH- VII, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700015"
22823043000327,registration,"224/1/1, PANCHANANTALA, KMC WARD NO- 111, BOROUGH- XI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700084"
22822045000269,registration,"588, Sarsuna Main Road, BOROUGH-XVI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700061"
22824041000236,registration,"5/2/H/15, BHUKAILASH ROAD, WARD NO.78, BOROUGH- IX, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700023"
22824046000240,registration,"3G/1 SARSUNA MAIN ROAD KOLKATA 700061, BOROUGH-XIV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700061"
22822042000687,registration,"34A, JODHPUR GARDENS,WARD NO-093, BOROUGH-X, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700045"
22822042000683,registration,"Bimal Dutta-Proprietor   E/59/A Ramgarh , Naktala, Ward No-100, BOROUGH-X, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700047"
22823040000231,registration,"122/1/1D SATYENDRA NATH MAJUMDER SARANI, WARD-84, BOROUGH- VIII, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700026"
22823042000602,registration,"170/98 NETAJI SUBHASH CHANDRA BOSE ROAD KOLKATA 700040, BOROUGH-X, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700040"
22822042000689,registration,"119/36/A SARAT GHOSH GARDEN ROAD, BOROUGH-X, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700031"
22822044000501,registration,"764 Laskarhat, H2A Tagore Park, Ground Floor, BOROUGH-XII, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700107"
22821046000537,registration,"437, DIAMOND HARBOUR ROAD( PAURA PANNYA BITHIKA),1 NO. BLOCK,STALL NO:15 &16, BOROUGH-XIV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700034"
22822044000508,registration,"Food Court, Metro Cash and Carry Premises, 332, Eastern Metropolitan Bypass, Jadavpur, BOROUGH-XII, KOLKATA MUNICIPAL CORPORATION, Kolkata, West Bengal - 700099, BOROUGH-XII, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700099"
22820040000265,registration,"8/2 MADHAB CHATTERJEE LANE WARD NO,070, BOROUGH- VIII, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700020"
22824035000271,registration,"22/M, KANKURGACHI 2ND LANE, BOROUGH- III, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700054"
22823045000225,registration,"572, S.N. ROY ROAD, SURYA HOMES, FLAT-1 B, WARD-118, , BOROUGH-X III, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700038"
22823039000252,registration,"P-153/B, CANAL SOUTH ROAD, MAILING ADDRESS- P-153/B, METROPOLITAN CO-OP HSNG SOCIETY LTD, SECTOR-A, WARD NO-57, BOROUGH- VII, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700105"
22819035000169,registration,"P-187,SWAMI SWARUPANANDA SARANI,KANKURGACHI MPL. MKT. STALL NO-3,KOLKATA 700054,WARD-031,BR-III, BOROUGH- III, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700054"
22822033000380,registration,"58/4/2C BARRACKPORE TRUNK ROAD,KOLKATA 700002,WARD-002, BOROUGH- I, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700002"
22822033000378,registration,"B/1B/H/4 DUM DUM ROAD,KOLKATA 700002,WARD-002, BOROUGH- I, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700002"
22821042001090,registration,"311/5, PRINCE ANWAR SHAH ROAD, WARD NO. 93, BOROUGH-X, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700095"
22823036000251,registration,"40D, Simla Street (Dr Narayan Roy Sarani), Ground Floor, Ward no 26, BOROUGH-IV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700006"
22822039000456,registration,"5 , J.B.S. HALDEN AVENUE , NEAR J.W. MARROT , WARD NO.-058, BOROUGH- VII, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700105"
22820038000162,registration,"46B,RAFI AHMED KIDWAI ROAD KMC WARD NO 061, BOROUGH-VI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700016"
22824042000497,registration,"174/21 Debashree Apartment, NSC Bose Road, BOROUGH-X, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700040"
22823035000227,registration,"P324, CIT SCH VIM, KANKURGACHI , BOROUGH- III, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700054"
22824042000496,registration,"2/104 SREE COLONY,  WARD NO - 099, BOROUGH-X, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700092"
22824035000273,registration,"47/D CANAL EAST ROAD, BOROUGH- III, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700011"
22824033000217,registration,"11C, NORTHERN AVENUE. WARD No-004, BOROUGH- I, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700037"
22824045000181,registration,"65/2 BHUPEN ROY ROAD OPPOSITE OF EXPRESS DAIRY MAIN GATE, BOROUGH-X III, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700034"
22823037000220,registration,"10, TARA CHAND DUTT STREET, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700073"
22822033000375,registration,"83E/1B/H/24 KSHUDIRAM BOSE SARANI, UNDER KMC WARD NO. - 003, BOROUGH- I, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700037"
22822033000377,registration,"18F, DUM DUM ROAD, WARD- 004, BOROUGH- I, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700030"
22821045000445,registration,"40/37 NANDANA PARK,FLAT NO-2A, BEHALA,KOLKATA-700034, BOROUGH-X III, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700034"
22824039000292,registration,"17 ABINDRA NATH THAKUR SARANI CAMAC STREET MONALISA BUILDING GROUND KOLKATA-700017, WARD NO: 63, BOROUGH- VII, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700017"
22824044000364,registration,"16, GARFA AMIN ROAD, KOLKATA 700078, WARD 105 BR XII, BOROUGH-XII, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700078"
22821045000443,registration,"10414A MICHLE MADHUSUDAN PARK, BOROUGH-X III, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700082"
22822033000382,registration,"58/22 PAIKPARA RAJA MANINDRA ROAD.W.NO-003, BOROUGH- I, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700037"
22822043000270,registration,"101/3, NASKAR PARA,BANSDRONI,WARD-112, BOROUGH- XI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700070"
22824045000182,registration,"2 BAMA CHARAN ROY ROAD, WARD NO. 120, BOROUGH-X III, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700034"
22823045000227,registration,"25 SOURIN ROY ROAD BEHALA , BOROUGH-X III, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700034"
22824038000201,registration,"18A MUZAFFAR AHMED STREET,WARD - 61, BOROUGH-VI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700016"
22824042000498,registration,"E/67, RAMGARH COLONY, WARD NO-100, BOROUGH-X, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700047"
22821042001094,registration,"6 GARIAHAT ROAD (SOUTH), BOROUGH-X, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700031"
22824044000365,registration,"2/A MATANGINI COLONY , V.I.P NAGAR , BOROUGH-XII, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700100"
22824033000219,registration,"B/21/H/1, DUM DUM ROAD,WARD-4, BOROUGH- I, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700030"
22822041000381,registration,"B/16/H/3 RUPNARAYAN NANDAN LANE, WARD NO . 071 , BOROUGH- IX, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700025"
22822040000479,registration,"51/1A, SATISH MUKHERJEE ROAD WARD-84, BOROUGH- VIII, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700026"
22824043000215,registration,"Q/32,B.P. Township, Panchasayar,Kolkata, BOROUGH- XI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700094"
22822046000314,registration,"WARD NO 127, 38 BANERJEE PARA ROAD, SARSUNA, THAKURPUKUR, MAHESHTALA, BOROUGH-XIV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700061"
22822038000381,registration,"9, LALBAZAR STREET WARD-46, BOROUGH-VI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001"
22819046000278,registration,"W-2, B-6/3, SATELITE TOWNSHIP SAKUNTALA PARK, BOROUGH-XIV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700061"
22823048000174,registration,"631/4, DIAMOND HARBOUR ROAD, P.S.-THAKURPUKUR, KOLKATA , BOROUGH-XVI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700063"
22822045000274,registration,"126, MAHATMA GANDHI ROAD, BOROUGH-X III, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700082"
22824040000240,registration,"SHOP NO-6,203 RASH BEHARI AVENUE, BOROUGH- VIII, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700019"
22823047000101,registration,"V-200/D, Karbala Road, BOROUGH- XV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700018"
22822035000398,registration,"70/21, DR SURESH CHANDRA BANERJEE ROAD, WARD NO-33, BOROUGH-III, BOROUGH- III, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700010"
22824040000242,registration,"15 BOMPAS ROAD, BOROUGH- VIII, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700029"
22823044000434,registration,"E/16-B, Baghajatin Station Road, BOROUGH-XII, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700086"
22824044000371,registration,"3/40, CHITTARANJAN COLONY, WARD NO-102, BOROUGH-XII, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700032"
22823043000332,registration,"215E/1, KALIKAPUR ROAD KOLKATA 700099, BOROUGH- XI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700099"
22824046000248,registration,"79/1 RAJA RAM MOHAN ROY ROAD , BOROUGH-XIV, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700008"
22823042000609,registration,"60/10/1 HARIPADA DUTTA LANE,P.S.-GOLFGREEN,WARD NO-094,KOL-700033, BOROUGH-X, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700033"
22824037000161,registration," 6b,nilmoni dutta lane, ward No 40,, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700012"
22823045000113,registration,"79/1 BIREN ROY ROAD EAST, BOROUGH-X III, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700008"
22823041000334,registration,"4/2B BHUKAILASH ROAD,WARD-79, BOROUGH- IX, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700023"
22822035000395,registration,"Narkeldanga Main Road, BOROUGH- III, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700054"
22822035000399,registration,"9 CHAMRU SING LANE, UNDER KMC WARD NO, BOROUGH- III, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700011"
22823042000610,registration,"64/8/1/133 RAIPUR ROAD,1/128 SREE COLONY,WARD NO-098,KOL-700092, BOROUGH-X, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700092"
22823043000334,registration,"44 santoshpur avenue, BOROUGH- XI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700075"
22824044000368,registration,"18/3, Kalikapur, Purba Pally, Mukundapur, South 24 Parganas, West Bengal,700099, BOROUGH-XII, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700099"
22821038000596,registration,"20/B, GIRISH CHANDRA BOSE ROAD, BOROUGH-VI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700014"
22822035000401,registration,"41A SITALA TALA LANE , BOROUGH- III, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700011"
22822035000393,registration,"B/2B/H/1/1 SIR GURUDAS ROAD,KOLKATA 700011,WARD-030, BOROUGH- III, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700011"
22824044000367,registration,"GR-FR 88 UTTAR PANCHANNA GRAM, BOROUGH-XII, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700100"
