fbo_id_1,fbo_id_2,raw_address_1,raw_address_2,similarity_score,block_key,house_number_1,house_number_2,high_confidence
22821033000560,22824044000170,"1050/1, SURVEY PARK, FLAT NO.UD040103, BOROUGH- I, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700075","1050/1, SURVEY PARK,FLAT NO.UD040103, BOROUGH-XII, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700075",92.79,pin_040103,1050/1,1050/1,True
22820037000112,22825037000121,"17 ARMENIAN STREET WARD NO -42, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","17, ARMENIAN STREET, WARD -42, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",97.58,pin_700001,17,17,True
22820038000141,22820038000259,"83, BENTINCK STREET,KOLKATA-700001, BOROUGH-VI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","83, BENTINCK STREET, BOROUGH-VI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",92.54,pin_700001,83,83,True
22820038000155,12820019000850,"71, BENTINCK STREET, FIRST FLOOR, FARADAY HOUSE, KOLKATA-700001, WARD NO-46, BOROUGH-VI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","71, BENTINCK STREET, FIRST FLOOR, FARADAY HOUSE, KOLKATA-700001, WARD NO-46, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",95.8,pin_700001,71,71,True
22820038000259,12820019001312,"83, BENTINCK STREET, BOROUGH-VI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","83, BENTICK STREET, 2ND FLOOR, WARD-46 BOROUGH-VI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",90.2,pin_700001,83,83,True
22820037000022,22820037000088,"28 ARMAENIAN STREET SHOP NO -06 GROUND FLOOR WARD NO -42, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","28 ARMENIAN STREET GROUND FLOOR WARD NO -42, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",94.74,pin_700001,28,28,True
22820037000022,22822037000111,"28 ARMAENIAN STREET SHOP NO -06 GROUND FLOOR WARD NO -42, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","28, ARMENIAN STREET, SHOP NO - 06, GROUND FLOOR,   WARD NO - 42, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",95.09,pin_700001,28,28,True
22820037000022,22822037000349,"28 ARMAENIAN STREET SHOP NO -06 GROUND FLOOR WARD NO -42, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","28, ARMENIAN STREET, GROUND FLOOR, KMC WARD NO. - 42, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",90.62,pin_700001,28,28,True
22820037000073,22820037000088,"28 ARMENIAN STREET WARD NO -42, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","28 ARMENIAN STREET GROUND FLOOR WARD NO -42, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",94.12,pin_700001,28,28,True
22820037000073,22822037000102,"28 ARMENIAN STREET WARD NO -42, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","28, ARMENIAN STREET, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",92.39,pin_700001,28,28,True
22821038000307,22823038000113,"7A, BENTINCK STREET, 2ND FLOOR, BOROUGH-VI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","7A BENTINCK STREET 2ND FLOOR, WARD NO-46, BOROUGH-VI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",93.58,pin_700001,7A,7A,True
22820037000088,22822037000111,"28 ARMENIAN STREET GROUND FLOOR WARD NO -42, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","28, ARMENIAN STREET, SHOP NO - 06, GROUND FLOOR,   WARD NO - 42, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",91.27,pin_700001,28,28,True
22820037000088,22822037000349,"28 ARMENIAN STREET GROUND FLOOR WARD NO -42, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","28, ARMENIAN STREET, GROUND FLOOR, KMC WARD NO. - 42, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",94.65,pin_700001,28,28,True
22820037000097,22822037000116,"11 POLLOCK STREET WARD NO -45, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","11 POLLOCK STREET, WARD NO - 45, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",96.15,pin_700001,11,11,True
22820037000108,12820019002176,"55,BIPLABI RASH BEHARI BASU ROAD 3RD FLOOR, ROOM NO A-13 WARD NO -45, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","55,BIPLABI RESH BEHARI BASU ROAD 2ND FLOOR BLOCK-B ROOM NO-37 WARD NO -45, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",90.25,pin_700001,55,55,True
22820037000101,22818019001841,"33/1 WILLIAM CAREY SARANI, WARD-45, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","33/1 WILLIAM CARY SARANI WARD NO-45, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",94.01,pin_700001,33/1,33/1,True
22820037000101,22818019001563,"33/1 WILLIAM CAREY SARANI, WARD-45, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","33/1 WILLIAM CAREY SARANI WARD NO -45, BOROUGH- I, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",91.32,pin_700001,33/1,33/1,True
22820037000101,22818019001562,"33/1 WILLIAM CAREY SARANI, WARD-45, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","33/1 WILLIAM CARY SARANI WARD NO-45, BOROUGH- I, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",91.24,pin_700001,33/1,33/1,True
22820037000110,22822037000086,"17 AMRATALA LANE WARD NO -42, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","17 AMRATALA LANE,WARD - 42, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",90.1,pin_700001,17,17,True
22820037000122,22821037000624,"55, BIPLABI RASH BIHARI BASU ROAD, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","55, BIPLABI RASH BEHARI BASU ROAD, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",99.07,pin_700001,55,55,True
22818019001841,22818019001563,"33/1 WILLIAM CARY SARANI WARD NO-45, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","33/1 WILLIAM CAREY SARANI WARD NO -45, BOROUGH- I, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",92.73,pin_700001,33/1,33/1,True
22818019001841,22818019001562,"33/1 WILLIAM CARY SARANI WARD NO-45, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","33/1 WILLIAM CARY SARANI WARD NO-45, BOROUGH- I, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",97.25,pin_700001,33/1,33/1,True
22818019001841,12818019000154,"33/1 WILLIAM CARY SARANI WARD NO-45, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","33/1 WILLIAM CAREY SARANI WARD NO-45, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",93.72,pin_700001,33/1,33/1,True
22818019001921,22822037000028,"25, CANNING STREET WARD NO-45, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","25 CANNING STREET, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",92.78,pin_700001,25,25,True
22821038000411,22817019003796,"64A, HEMANTA BASU SARANI, GROUND FLOOR, KMC WARD -46, BOROUGH-VI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","64A, HEMANTA BASU SARANI, GROUND FLOOR, WARD - 46, BOROUGH-VI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",97.99,pin_700001,64A,64A,True
22821038000411,12816019001059,"64A, HEMANTA BASU SARANI, GROUND FLOOR, KMC WARD -46, BOROUGH-VI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","64A, HEMANTA BASU SARANI, GROUND FLOOR, WARD- 046, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",91.98,pin_700001,64A,64A,True
22818019016549,22823037000196,"8B AMRATALA LANE WARD NO-42, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","8B, AMRATALA LANE, KMC WARD NO. - 42, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",91.94,pin_700001,8B,8B,True
22818019016549,22822037000435,"8B AMRATALA LANE WARD NO-42, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","8B AMRATALA LANE KMC WARD NO -42, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",93.72,pin_700001,8B,8B,True
22821037000363,22822037000602,"P-36, INDIA EXCHANGE PLACE, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","16, INDIA EXCHANGE PLACE, SHOP NO. 8, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",90.48,pin_700001,,16,False
22821037000363,22823037000208,"P-36, INDIA EXCHANGE PLACE, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","16 INDIA EXCHANGE PLACE, WARD NO-45, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",92.82,pin_700001,,16,False
22821037000363,22824037000059,"P-36, INDIA EXCHANGE PLACE, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","16, INDIA EXCHANGE PLACE, WARD NO. 45, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",90.05,pin_700001,,16,False
22821037000363,12821019002546,"P-36, INDIA EXCHANGE PLACE, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","P-38 INDIA EXCHANGE PLACE, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",91.98,pin_700001,,,False
22821038000584,12822019001793,"21, BENTINCK STREET, WARD NO -046, BR - VI, BOROUGH-VI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","21, BENTINCK STREET, KMC WARD NO- 046, BR- VI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",91.48,pin_700001,21,21,True
22821037000026,22821033000542,"8 OLD POST OFFICE STREET WARD NO -45, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","8 OLD POST OFFICE STREET WARD 45, BOROUGH- I, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",95.37,pin_700001,8,8,True
22821037000026,22824037000092,"8 OLD POST OFFICE STREET WARD NO -45, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","8, OLD POST OFFICE STREET, KMC WARD NO. - 45, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",96.49,pin_700001,8,8,True
22821037000026,22824037000080,"8 OLD POST OFFICE STREET WARD NO -45, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","8 OLD POST OFFICE STREET KMC WAR NO -45, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",97.76,pin_700001,8,8,True
22821037000026,22823037000112,"8 OLD POST OFFICE STREET WARD NO -45, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","8, OLD POST OFFICE STREET,WARD-45, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",91.24,pin_700001,8,8,True
22822037000049,22822037000648,"3, AMRATALA STREET,3RD FLOOR, WARD NO.42,ROOM NO.52, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","3, AMRATALA  STREET, 2ND  FLOOR, ROOM  NO.22, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",90.83,pin_700001,3,3,True
22821037000131,22822037000253,"1 . NETAJI SUBHAS ROAD, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","1 NETAJI SUBHAS ROAD, GROUND FLOOR , BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",91.71,pin_700001,1,1,True
22821037000140,22823037000115,"101 NETAJI SUBHAS ROAD, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","101, NETAJI SUBHAS ROAD, WARD - 45, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",94.12,pin_700001,101,101,True
22821037000190,22825037000131,"5 Pannalal Banerjee Lane ( Ward - 45 - BR - V ) - Kolkata, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","5 Pannalal Banerjee Lane - ( KMC Borough - V - KMC Ward - 045 ) - Kolkata, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",92.09,pin_700001,5,5,True
22820037000099,22821037000374,"8/2 KIRON SANKAR ROY ROAD, GR. FLR, WARD-45, BOROUGH- I, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","8/2 KIRON SANKAR ROY ROAD, GR. FLR, WARD-45, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",97.44,pin_700001,8/2,8/2,True
22820037000099,22819037000177,"8/2 KIRON SANKAR ROY ROAD, GR. FLR, WARD-45, BOROUGH- I, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","8/2 KIRON SHANKAR ROY ROAD, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",90.32,pin_700001,8/2,8/2,True
22822037000332,22824037000069,"5, KIRON SANKAR ROY ROAD, GROUND FLOOR, WARD NO. 45, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","5 KIRON SANKAR ROY ROAD KMC WARD NO -45, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",90.76,pin_700001,5,5,True
22822037000332,12825019002155,"5, KIRON SANKAR ROY ROAD, GROUND FLOOR, WARD NO. 45, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","5, KIRON SANKAR ROY ROAD, WARD NO: 045, GROUND FLOOR, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",93.72,pin_700001,5,5,True
22822037000602,22823037000208,"16, INDIA EXCHANGE PLACE, SHOP NO. 8, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","16 INDIA EXCHANGE PLACE, WARD NO-45, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",91.32,pin_700001,16,16,True
22822037000602,22824037000059,"16, INDIA EXCHANGE PLACE, SHOP NO. 8, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","16, INDIA EXCHANGE PLACE, WARD NO. 45, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",92.31,pin_700001,16,16,True
22821037000054,22821037000243,"7 OLD POST OFFICE STREET WARD-45, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","7 PLD POST OFFICE STREET WARD45, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",98.58,pin_700001,7,7,True
22821037000083,22822037000011,"1B HARE STREET 4th FLOOR NICCO HOUSE , BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","NICCO HOUSE (4TH FLOOR), 2 HARE STREET, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",93.27,pin_700001,1B,,False
22818019012165,22822037000461,"135A, BIPLABI RASH BEHARY BASU ROAD, WARD NO - 45, KOLKATA - 700001, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","135A BIPLABI RASH BEHARI BASU ROAD, WARD NO-045, BOROUGH-V, KOLKATA - 700001, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",91.41,pin_700001,135A,135A,True
22821033000542,22824037000092,"8 OLD POST OFFICE STREET WARD 45, BOROUGH- I, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","8, OLD POST OFFICE STREET, KMC WARD NO. - 45, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",92.86,pin_700001,8,8,True
22821033000542,22824037000080,"8 OLD POST OFFICE STREET WARD 45, BOROUGH- I, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","8 OLD POST OFFICE STREET KMC WAR NO -45, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",94.06,pin_700001,8,8,True
22821033000542,22823037000112,"8 OLD POST OFFICE STREET WARD 45, BOROUGH- I, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","8, OLD POST OFFICE STREET,WARD-45, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",92.02,pin_700001,8,8,True
22823037000142,22817019001332,"20 AMRATALA STREET,WARD - 42, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","20, ARMENIAN STREET, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",90.26,pin_700001,20,20,True
22822038000238,22822038000381,"9, LALBAZAR STREET, WARD NO.46, BOROUGH-VI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","9, LALBAZAR STREET WARD-46, BOROUGH-VI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",94.12,pin_700001,9,9,True
22822037000262,22826037000014,"21E BIPLABI RASH BEHARY BASU ROAD, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","21E BIPLABI RASH BEHARY BASU ROAD WARD-45 GROUND FL, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",91.38,pin_700001,21E,21E,True
22821038000691,22822038000210,"9A, LAL BAZAR STREET,GROUND FLOOR,WARD NO-46, BOROUGH-VI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","9A, LAL BAZAR STREET,WARD NO-46, BOROUGH-VI, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",92.38,pin_700001,9A,9A,True
22822037000556,22824037000090,"157 NETAJI  SUBHAS ROAD, GROUND FLOOR,WARD NO-042, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","157 NETAJI SUBHAS ROAD, GROUND FLOOR, WARD-42, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",91.29,pin_700001,157,157,True
22823037000325,22824037000069,"5 KIRON SANKAR ROY ROAD, KMC WARD NO-045, , BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","5 KIRON SANKAR ROY ROAD KMC WARD NO -45, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",95.2,pin_700001,5,5,True
22821037000182,22819037000135,"9 KIRON SANKAR ROY ROAD WARD NO -45, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","9 KIRON SHANKAR ROY ROAD GROUND FLOOR WARD NO-45, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",90.04,pin_700001,9,9,True
22821037000182,22824037000091,"9 KIRON SANKAR ROY ROAD WARD NO -45, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","9 KIRON SANKAR ROY ROAD KMC WARD NO-45, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",94.12,pin_700001,9,9,True
22821037000182,22818037000230,"9 KIRON SANKAR ROY ROAD WARD NO -45, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","9 KIRAN SHANKAR ROY ROAD, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",91.79,pin_700001,9,9,True
22819037000135,22824037000091,"9 KIRON SHANKAR ROY ROAD GROUND FLOOR WARD NO-45, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","9 KIRON SANKAR ROY ROAD KMC WARD NO-45, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",92.31,pin_700001,9,9,True
22823037000162,22826037000066,"3 OLD COURT HOUSE  CORNER GROUND FLOOR , BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","3 OLD COURT HOUSE CORNER GROUND FLOOR WARD NO-45 , BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",95.32,pin_700001,3,3,True
22822037000267,22826037000031,"23, ARMENIAN STREET, GROUND FLOOR, WARD NO - 42, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","23, ARMENIAN STREET,  GROUND FLOOR ,  WARD- 42 , BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",95.83,pin_700001,23,23,True
22821037000455,22825037000148,"11, EZRA STREET, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","11, HARE STREET, WARD NO-45, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",90.53,pin_700001,11,11,True
22824037000172,22819037000177,"8/2 KIRON SANKAR ROY ROAD,WARD - 45, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","8/2 KIRON SHANKAR ROY ROAD, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",94.74,pin_700001,8/2,8/2,True
22821037000437,22825037000140,"9 ARMENIAN STREET , BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","9 ARMENIAN STREET,WARD -42, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",94.79,pin_700001,9,9,True
22824037000237,22826037000027,"8/2 KIRON SANKAR ROY ROAD, GROUND FLOOR, WARD NO. 45, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","8/2 KIRON SANKAR ROY ROAD, GROUBD FLOOR, WARD NO- 45, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",98.41,pin_700001,8/2,8/2,True
22824037000237,22821037000374,"8/2 KIRON SANKAR ROY ROAD, GROUND FLOOR, WARD NO. 45, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","8/2 KIRON SANKAR ROY ROAD, GR. FLR, WARD-45, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",92.18,pin_700001,8/2,8/2,True
22824037000237,22819037000178,"8/2 KIRON SANKAR ROY ROAD, GROUND FLOOR, WARD NO. 45, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","8/2 KIRON SANKAR ROY ROAD GROUND FLOOR ROOM NO-18, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",91.57,pin_700001,8/2,8/2,True
22824037000237,22824037000253,"8/2 KIRON SANKAR ROY ROAD, GROUND FLOOR, WARD NO. 45, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","8/2 KIRON SANKAR ROY ROAD, WARD NO. 45, GROUND FLOOR, SHOP NO. 36, , BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",94.38,pin_700001,8/2,8/2,True
22822037000590,22822037000316,"39A, ARMENIAN STREET,WARD-42, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","39A, ARMENIAN STREET GROUND FLOOR WARD-42, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",91.24,pin_700001,39A,39A,True
22823037000003,22822037000361,"8/1, KIRON SANKAR ROY ROAD, GROUND FLOOR, SHOP NO. 4, WARD-045, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","8/1, KIRON SANKAR ROY ROAD, SHOP NO. 8A, GROUND FLOOR, WARD NO. 45, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",94.93,pin_700001,8/1,8/1,True
22823037000003,22823037000266,"8/1, KIRON SANKAR ROY ROAD, GROUND FLOOR, SHOP NO. 4, WARD-045, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","8/1  HASTNGS STREET, KIRON SANKAR ROY ROAD, GROUND FLOOR, WARD NO - 45, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",90.32,pin_700001,8/1,8/1,True
22823037000003,22823037000269,"8/1, KIRON SANKAR ROY ROAD, GROUND FLOOR, SHOP NO. 4, WARD-045, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","8/1, KIRON SANKAR ROY ROAD, GROUND FLOOR, WARD NO 045, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",95.06,pin_700001,8/1,8/1,True
22825037000003,22824037000087,"10 KIRON SANKAR ROY ROAD KMC WARD NO-45, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001","10 KIRAN SANKAR ROY ROAD KMC WARD NO-45, BOROUGH- V, KOLKATA  MUNICIPAL CORPORATION, Kolkata, West Bengal - 700001",99.12,pin_700001,10,10,True
